      90.0000      60.0000
       1    0.0010000000      0.69913174
      1.42857      1.50000  4.86082e-07     0.575367      105.821
      1.50000      1.57143  1.98057e-07     0.846395      197.616
      1.57143      1.64286  1.10182e-07     0.604990      211.156
      1.64286      1.71429  3.56347e-08     0.249327      107.664
      1.71429      1.78571  4.41054e-08     0.842058      82.5906
      1.78571      1.85714  2.77500e-08     0.648922      62.7869
      1.85714      1.92857      0.00000      0.00000      0.00000
      1.92857      2.00000      0.00000      0.00000      0.00000
       5       2.7935270       3.4916588
    -0.500000    -0.428571    0.0109481     0.632326      86.1795
    -0.428571    -0.357143    0.0118456     0.637894      85.8754
    -0.357143    -0.285714    0.0127488     0.639911      85.8995
    -0.285714    -0.214286    0.0134906     0.637697      85.8521
    -0.214286    -0.142857    0.0137659     0.641534      85.4142
    -0.142857   -0.0714285    0.0136477     0.637898      85.3825
   -0.0714285      0.00000    0.0132727     0.632852      85.4373
      0.00000    0.0714285    0.0124116     0.630198      85.3117
    0.0714285     0.142857    0.0109538     0.617933      85.2176
     0.142857     0.214286   0.00921797     0.603078      85.4035
     0.214286     0.285714   0.00734247     0.582774      85.3063
     0.285714     0.357143   0.00543152     0.546164      84.9745
     0.357143     0.428571   0.00370839     0.502321      85.1956
     0.428571     0.500000   0.00234382     0.455016      85.0104
     0.500000     0.571429   0.00140109     0.396862      83.9269
     0.571429     0.642857  0.000812479     0.330331      83.8118
     0.642857     0.714286  0.000462312     0.298382      84.2275
     0.714286     0.785714  0.000255352     0.274122      83.9293
     0.785714     0.857143  0.000141411     0.251165      83.8309
     0.857143     0.928571  7.92446e-05     0.244606      82.8619
     0.928571      1.00000  4.49326e-05     0.250702      82.6232
      1.00000      1.07143  2.64030e-05     0.308283      83.5809
      1.07143      1.14286  1.52998e-05     0.334936      84.7351
      1.14286      1.21429  8.97998e-06     0.242451      129.155
      1.21429      1.28571  4.97741e-06     0.281904      130.757
      1.28571      1.35714  2.70954e-06     0.391906      73.6344
      1.35714      1.42857  1.64220e-06     0.316532      70.7660
      1.42857      1.50000  7.87489e-07     0.271308      145.168
      1.50000      1.57143  3.46599e-07     0.469652      192.525
      1.57143      1.64286  2.16918e-07     0.446674      160.924
      1.64286      1.71429  1.06904e-07     0.420343      101.761
      1.71429      1.78571  6.29413e-08     0.532534      56.7246
      1.78571      1.85714  1.38750e-08     0.236378      26.9159
      1.85714      1.92857      0.00000      0.00000      0.00000
      1.92857      2.00000  8.47125e-09     0.294918      26.7125
       6       3.4916588       4.1897903
    -0.500000    -0.428571   0.00911220     0.644871      74.7713
    -0.428571    -0.357143    0.0100052     0.646471      74.4427
    -0.357143    -0.285714    0.0105239     0.651774      74.4835
    -0.285714    -0.214286    0.0110456     0.660988      74.3987
    -0.214286    -0.142857    0.0113340     0.663243      74.0499
    -0.142857   -0.0714285    0.0113719     0.665424      74.2421
   -0.0714285      0.00000    0.0111560     0.663141      74.4122
      0.00000    0.0714285    0.0103363     0.657882      74.2150
    0.0714285     0.142857   0.00907178     0.643333      74.0541
     0.142857     0.214286   0.00767148     0.625808      74.2273
     0.214286     0.285714   0.00607061     0.609378      74.2731
     0.285714     0.357143   0.00445458     0.579468      74.0230
     0.357143     0.428571   0.00305523     0.546540      73.9586
     0.428571     0.500000   0.00195161     0.489318      73.6175
     0.500000     0.571429   0.00118340     0.430891      73.2241
     0.571429     0.642857  0.000681973     0.366345      73.3756
     0.642857     0.714286  0.000390539     0.328866      73.7110
     0.714286     0.785714  0.000222297     0.327022      73.4339
     0.785714     0.857143  0.000121731     0.316290      74.4498
     0.857143     0.928571  6.65651e-05     0.295884      73.1902
     0.928571      1.00000  3.53108e-05     0.267624      72.0923
      1.00000      1.07143  2.16463e-05     0.263199      73.1069
      1.07143      1.14286  1.40304e-05     0.324377      73.7239
      1.14286      1.21429  7.06979e-06     0.439793      121.316
      1.21429      1.28571  4.14523e-06     0.399855      118.881
      1.28571      1.35714  2.07405e-06     0.428876      75.5800
      1.35714      1.42857  1.17524e-06     0.449899      77.7279
      1.42857      1.50000  7.19545e-07     0.312108      160.628
      1.50000      1.57143  3.27936e-07     0.557250      205.601
      1.57143      1.64286  2.29304e-07     0.735924      169.565
      1.64286      1.71429  1.48386e-07     0.421059      97.4001
