#XLO XHI SOURCE
4.92 4.93 0.691732
4.93 4.94 0.693252
4.94 4.95 0.694762
4.95 4.96 0.696264
4.96 4.97 0.697757
4.97 4.98 0.699241
4.98 4.99 0.700717
4.99 5 0.702183
5 5.01 0.703641
5.01 5.02 0.705091
5.02 5.03 0.706532
5.03 5.04 0.707964
5.04 5.05 0.709388
5.05 5.06 0.710804
5.06 5.07 0.712211
5.07 5.08 0.71361
5.08 5.09 0.715001
5.09 5.1 0.716384
5.1 5.11 0.717758
5.11 5.12 0.719125
5.12 5.13 0.720483
5.13 5.14 0.721833
5.14 5.15 0.723176
5.15 5.16 0.72451
5.16 5.17 0.725837
5.17 5.18 0.727156
5.18 5.19 0.728467
5.19 5.2 0.72977
5.2 5.21 0.731066
5.21 5.22 0.732354
5.22 5.23 0.733634
5.23 5.24 0.734907
5.24 5.25 0.736173
5.25 5.26 0.737431
5.26 5.27 0.738682
5.27 5.28 0.739925
5.28 5.29 0.741161
5.29 5.3 0.74239
5.3 5.31 0.743612
5.31 5.32 0.744826
5.32 5.33 0.746034
5.33 5.34 0.747234
5.34 5.35 0.748427
5.35 5.36 0.749613
5.36 5.37 0.750793
5.37 5.38 0.751965
5.38 5.39 0.753131
5.39 5.4 0.75429
5.4 5.41 0.755441
5.41 5.42 0.756587
5.42 5.43 0.757725
5.43 5.44 0.758857
5.44 5.45 0.759983
5.45 5.46 0.761101
5.46 5.47 0.762214
5.47 5.48 0.76332
5.48 5.49 0.764419
5.49 5.5 0.765512
5.5 5.51 0.766599
5.51 5.52 0.767679
5.52 5.53 0.768753
5.53 5.54 0.769821
5.54 5.55 0.770882
5.55 5.56 0.771938
5.56 5.57 0.772987
5.57 5.58 0.774031
5.58 5.59 0.775068
5.59 5.6 0.776099
5.6 5.61 0.777124
5.61 5.62 0.778144
5.62 5.63 0.779157
5.63 5.64 0.780165
5.64 5.65 0.781167
5.65 5.66 0.782163
5.66 5.67 0.783153
5.67 5.68 0.784137
5.68 5.69 0.785116
5.69 5.7 0.78609
5.7 5.71 0.787058
5.71 5.72 0.78802
5.72 5.73 0.788976
5.73 5.74 0.789928
5.74 5.75 0.790873
5.75 5.76 0.791814
5.76 5.77 0.792749
5.77 5.78 0.793678
5.78 5.79 0.794602
5.79 5.8 0.795521
5.8 5.81 0.796435
5.81 5.82 0.797344
5.82 5.83 0.798247
5.83 5.84 0.799145
5.84 5.85 0.800038
5.85 5.86 0.800926
5.86 5.87 0.801809
5.87 5.88 0.802687
5.88 5.89 0.80356
5.89 5.9 0.804429
5.9 5.91 0.805292
5.91 5.92 0.80615
5.92 5.93 0.807003
5.93 5.94 0.807852
5.94 5.95 0.808696
5.95 5.96 0.809535
5.96 5.97 0.810369
5.97 5.98 0.811199
5.98 5.99 0.812024
5.99 6 0.812844
6 6.01 0.81366
6.01 6.02 0.814471
6.02 6.03 0.815277
6.03 6.04 0.81608
6.04 6.05 0.816877
6.05 6.06 0.81767
6.06 6.07 0.818459
6.07 6.08 0.819243
6.08 6.09 0.820023
6.09 6.1 0.820798
6.1 6.11 0.82157
6.11 6.12 0.822337
6.12 6.13 0.823099
6.13 6.14 0.823858
6.14 6.15 0.824612
6.15 6.16 0.825362
6.16 6.17 0.826108
6.17 6.18 0.82685
6.18 6.19 0.827587
6.19 6.2 0.828321
6.2 6.21 0.82905
6.21 6.22 0.829776
6.22 6.23 0.830497
6.23 6.24 0.831215
6.24 6.25 0.831928
6.25 6.26 0.832638
6.26 6.27 0.833344
6.27 6.28 0.834046
6.28 6.29 0.834743
6.29 6.3 0.835438
6.3 6.31 0.836128
6.31 6.32 0.836815
6.32 6.33 0.837498
6.33 6.34 0.838177
6.34 6.35 0.838852
6.35 6.36 0.839524
6.36 6.37 0.840192
6.37 6.38 0.840856
6.38 6.39 0.841517
6.39 6.4 0.842174
6.4 6.41 0.842828
6.41 6.42 0.843478
6.42 6.43 0.844125
6.43 6.44 0.844768
6.44 6.45 0.845408
6.45 6.46 0.846044
6.46 6.47 0.846676
6.47 6.48 0.847306
6.48 6.49 0.847932
6.49 6.5 0.848554
6.5 6.51 0.849174
6.51 6.52 0.84979
6.52 6.53 0.850402
6.53 6.54 0.851012
6.54 6.55 0.851618
6.55 6.56 0.85222
6.56 6.57 0.85282
6.57 6.58 0.853416
6.58 6.59 0.85401
6.59 6.6 0.8546
6.6 6.61 0.855187
6.61 6.62 0.855771
6.62 6.63 0.856351
6.63 6.64 0.856929
6.64 6.65 0.857503
6.65 6.66 0.858075
6.66 6.67 0.858643
6.67 6.68 0.859209
6.68 6.69 0.859771
6.69 6.7 0.860331
6.7 6.71 0.860887
6.71 6.72 0.861441
6.72 6.73 0.861992
6.73 6.74 0.86254
6.74 6.75 0.863085
6.75 6.76 0.863627
6.76 6.77 0.864166
6.77 6.78 0.864702
6.78 6.79 0.865236
6.79 6.8 0.865767
6.8 6.81 0.866295
6.81 6.82 0.86682
6.82 6.83 0.867343
6.83 6.84 0.867863
6.84 6.85 0.86838
6.85 6.86 0.868894
6.86 6.87 0.869406
6.87 6.88 0.869915
6.88 6.89 0.870422
6.89 6.9 0.870926
6.9 6.91 0.871427
6.91 6.92 0.871926
6.92 6.93 0.872422
6.93 6.94 0.872915
6.94 6.95 0.873406
6.95 6.96 0.873895
6.96 6.97 0.874381
6.97 6.98 0.874864
6.98 6.99 0.875345
6.99 7 0.875824
7 7.01 0.8763
7.01 7.02 0.876774
7.02 7.03 0.877245
7.03 7.04 0.877714
7.04 7.05 0.87818
7.05 7.06 0.878644
7.06 7.07 0.879106
7.07 7.08 0.879565
7.08 7.09 0.880023
7.09 7.1 0.880477
7.1 7.11 0.88093
7.11 7.12 0.799185
7.12 7.13 0.790755
7.13 7.14 0.791467
7.14 7.15 0.792177
7.15 7.16 0.792883
7.16 7.17 0.793586
7.17 7.18 0.794286
7.18 7.19 0.794983
7.19 7.2 0.795677
7.2 7.21 0.796368
7.21 7.22 0.797055
7.22 7.23 0.79774
7.23 7.24 0.798422
7.24 7.25 0.7991
7.25 7.26 0.799776
7.26 7.27 0.800449
7.27 7.28 0.801118
7.28 7.29 0.801785
7.29 7.3 0.802449
7.3 7.31 0.80311
7.31 7.32 0.803768
7.32 7.33 0.804423
7.33 7.34 0.805076
7.34 7.35 0.805725
7.35 7.36 0.806372
7.36 7.37 0.807016
7.37 7.38 0.807656
7.38 7.39 0.808295
7.39 7.4 0.80893
7.4 7.41 0.809563
7.41 7.42 0.810193
7.42 7.43 0.81082
7.43 7.44 0.811444
7.44 7.45 0.812066
7.45 7.46 0.812685
7.46 7.47 0.813302
7.47 7.48 0.813915
7.48 7.49 0.814526
7.49 7.5 0.815135
7.5 7.51 0.81574
7.51 7.52 0.816344
7.52 7.53 0.816944
7.53 7.54 0.817542
7.54 7.55 0.818138
7.55 7.56 0.81873
7.56 7.57 0.819321
7.57 7.58 0.819908
7.58 7.59 0.820494
7.59 7.6 0.821076
7.6 7.61 0.821656
7.61 7.62 0.822234
7.62 7.63 0.822809
7.63 7.64 0.823382
7.64 7.65 0.823953
7.65 7.66 0.824521
7.66 7.67 0.825086
7.67 7.68 0.825649
7.68 7.69 0.82621
7.69 7.7 0.826768
7.7 7.71 0.827324
7.71 7.72 0.827878
7.72 7.73 0.828429
7.73 7.74 0.828978
7.74 7.75 0.829524
7.75 7.76 0.830068
7.76 7.77 0.83061
7.77 7.78 0.83115
7.78 7.79 0.831687
7.79 7.8 0.832222
7.8 7.81 0.832755
7.81 7.82 0.833286
7.82 7.83 0.833814
7.83 7.84 0.83434
7.84 7.85 0.834864
7.85 7.86 0.835386
7.86 7.87 0.835905
7.87 7.88 0.836422
7.88 7.89 0.836938
7.89 7.9 0.837451
7.9 7.91 0.837961
7.91 7.92 0.83847
7.92 7.93 0.838977
7.93 7.94 0.839481
7.94 7.95 0.839984
7.95 7.96 0.840484
7.96 7.97 0.840982
7.97 7.98 0.841478
7.98 7.99 0.841972
7.99 8 0.842464
8 8.01 0.842954
8.01 8.02 0.843442
8.02 8.03 0.843928
8.03 8.04 0.844412
8.04 8.05 0.844894
8.05 8.06 0.845374
8.06 8.07 0.845851
8.07 8.08 0.846327
8.08 8.09 0.846801
8.09 8.1 0.847273
8.1 8.11 0.847744
8.11 8.12 0.848212
8.12 8.13 0.848678
8.13 8.14 0.849142
8.14 8.15 0.849605
8.15 8.16 0.850065
8.16 8.17 0.850524
8.17 8.18 0.85098
8.18 8.19 0.851435
8.19 8.2 0.851888
8.2 8.21 0.852339
8.21 8.22 0.852789
8.22 8.23 0.853236
8.23 8.24 0.853682
8.24 8.25 0.854126
8.25 8.26 0.854568
8.26 8.27 0.855008
8.27 8.28 0.855446
8.28 8.29 0.855883
8.29 8.3 0.856318
8.3 8.31 0.856751
8.31 8.32 0.857183
8.32 8.33 0.857612
8.33 8.34 0.854755
8.34 8.35 0.854835
8.35 8.36 0.855279
8.36 8.37 0.855721
8.37 8.38 0.856162
8.38 8.39 0.8566
8.39 8.4 0.857037
8.4 8.41 0.857472
8.41 8.42 0.857906
8.42 8.43 0.858337
8.43 8.44 0.858767
8.44 8.45 0.859195
8.45 8.46 0.859622
8.46 8.47 0.860046
8.47 8.48 0.860469
8.48 8.49 0.860891
8.49 8.5 0.86131
8.5 8.51 0.861728
8.51 8.52 0.862144
8.52 8.53 0.862559
8.53 8.54 0.862972
8.54 8.55 0.863383
8.55 8.56 0.863792
8.56 8.57 0.8642
8.57 8.58 0.864607
8.58 8.59 0.865011
8.59 8.6 0.865415
8.6 8.61 0.865816
8.61 8.62 0.866216
8.62 8.63 0.866614
8.63 8.64 0.867011
8.64 8.65 0.867406
8.65 8.66 0.8678
8.66 8.67 0.868191
8.67 8.68 0.868582
8.68 8.69 0.868971
8.69 8.7 0.869358
8.7 8.71 0.869744
8.71 8.72 0.870128
8.72 8.73 0.870511
8.73 8.74 0.870893
8.74 8.75 0.871272
8.75 8.76 0.871651
8.76 8.77 0.872027
8.77 8.78 0.872403
8.78 8.79 0.872777
8.79 8.8 0.873149
8.8 8.81 0.87352
8.81 8.82 0.873889
8.82 8.83 0.874257
8.83 8.84 0.874624
8.84 8.85 0.874989
8.85 8.86 0.875353
8.86 8.87 0.875715
8.87 8.88 0.876076
8.88 8.89 0.876436
8.89 8.9 0.876794
8.9 8.91 0.877151
8.91 8.92 0.877506
8.92 8.93 0.87786
8.93 8.94 0.878213
8.94 8.95 0.878564
8.95 8.96 0.878914
8.96 8.97 0.879262
8.97 8.98 0.879609
8.98 8.99 0.879955
8.99 9 0.8803
9 9.01 0.880643
9.01 9.02 0.880985
9.02 9.03 0.881325
9.03 9.04 0.881664
9.04 9.05 0.882002
9.05 9.06 0.882339
9.06 9.07 0.882674
9.07 9.08 0.883008
9.08 9.09 0.883341
9.09 9.1 0.883673
9.1 9.11 0.884003
9.11 9.12 0.884332
9.12 9.13 0.88466
9.13 9.14 0.884986
9.14 9.15 0.885311
9.15 9.16 0.885635
9.16 9.17 0.885958
9.17 9.18 0.88628
9.18 9.19 0.8866
9.19 9.2 0.886919
9.2 9.21 0.887237
9.21 9.22 0.887554
9.22 9.23 0.887869
9.23 9.24 0.888183
9.24 9.25 0.888497
9.25 9.26 0.888808
9.26 9.27 0.889119
9.27 9.28 0.889429
9.28 9.29 0.889737
9.29 9.3 0.890045
9.3 9.31 0.890351
9.31 9.32 0.890656
9.32 9.33 0.890959
9.33 9.34 0.891262
9.34 9.35 0.891564
9.35 9.36 0.891864
9.36 9.37 0.892163
9.37 9.38 0.892462
9.38 9.39 0.892759
9.39 9.4 0.893055
9.4 9.41 0.893349
9.41 9.42 0.893643
9.42 9.43 0.893936
9.43 9.44 0.894227
9.44 9.45 0.894518
9.45 9.46 0.894807
9.46 9.47 0.895096
9.47 9.48 0.895383
9.48 9.49 0.895669
9.49 9.5 0.895954
9.5 9.51 0.896239
9.51 9.52 0.896522
9.52 9.53 0.896804
9.53 9.54 0.897085
9.54 9.55 0.897364
9.55 9.56 0.897643
9.56 9.57 0.897921
9.57 9.58 0.898198
9.58 9.59 0.898474
9.59 9.6 0.898749
9.6 9.61 0.899023
9.61 9.62 0.899296
9.62 9.63 0.899567
9.63 9.64 0.899838
9.64 9.65 0.900108
9.65 9.66 0.900377
9.66 9.67 0.900645
9.67 9.68 0.900912
9.68 9.69 0.901178
9.69 9.7 0.901443
9.7 9.71 0.901707
9.71 9.72 0.90197
9.72 9.73 0.902232
9.73 9.74 0.902493
9.74 9.75 0.902753
9.75 9.76 0.903013
9.76 9.77 0.903271
9.77 9.78 0.903528
9.78 9.79 0.903785
9.79 9.8 0.90404
9.8 9.81 0.904295
9.81 9.82 0.904549
9.82 9.83 0.904801
9.83 9.84 0.905053
9.84 9.85 0.905304
9.85 9.86 0.905554
9.86 9.87 0.905804
9.87 9.88 0.906052
9.88 9.89 0.906299
9.89 9.9 0.906546
9.9 9.91 0.906791
9.91 9.92 0.907036
9.92 9.93 0.90728
9.93 9.94 0.907523
9.94 9.95 0.907765
9.95 9.96 0.908007
9.96 9.97 0.908247
9.97 9.98 0.908487
9.98 9.99 0.908725
9.99 10 0.908963
10 10.01 0.909212
10.01 10.02 0.909471
10.02 10.03 0.909729
10.03 10.04 0.909986
10.04 10.05 0.910242
10.05 10.06 0.910497
10.06 10.07 0.910752
10.07 10.08 0.911005
10.08 10.09 0.911257
10.09 10.1 0.911509
10.1 10.11 0.911759
10.11 10.12 0.912009
10.12 10.13 0.912257
10.13 10.14 0.912505
10.14 10.15 0.912752
10.15 10.16 0.912998
10.16 10.17 0.913243
10.17 10.18 0.913487
10.18 10.19 0.91373
10.19 10.2 0.913973
10.2 10.21 0.914214
10.21 10.22 0.914455
10.22 10.23 0.914695
10.23 10.24 0.914933
10.24 10.25 0.915171
10.25 10.26 0.915408
10.26 10.27 0.915645
10.27 10.28 0.91588
10.28 10.29 0.916115
10.29 10.3 0.916348
10.3 10.31 0.916581
10.31 10.32 0.916813
10.32 10.33 0.917045
10.33 10.34 0.917275
10.34 10.35 0.917504
10.35 10.36 0.917733
10.36 10.37 0.917961
10.37 10.38 0.918188
10.38 10.39 0.918414
10.39 10.4 0.918639
10.4 10.41 0.918864
10.41 10.42 0.919088
10.42 10.43 0.919311
10.43 10.44 0.919533
10.44 10.45 0.919754
10.45 10.46 0.919975
10.46 10.47 0.920195
10.47 10.48 0.920414
10.48 10.49 0.920632
10.49 10.5 0.920849
10.5 10.51 0.921066
10.51 10.52 0.921282
10.52 10.53 0.921497
10.53 10.54 0.921711
10.54 10.55 0.921925
10.55 10.56 0.922138
10.56 10.57 0.92235
10.57 10.58 0.922561
10.58 10.59 0.922772
10.59 10.6 0.922982
10.6 10.61 0.923191
10.61 10.62 0.923399
10.62 10.63 0.923607
10.63 10.64 0.923814
10.64 10.65 0.92402
10.65 10.66 0.924225
10.66 10.67 0.92443
10.67 10.68 0.924634
10.68 10.69 0.924837
10.69 10.7 0.92504
10.7 10.71 0.925241
10.71 10.72 0.925442
10.72 10.73 0.925643
10.73 10.74 0.925843
10.74 10.75 0.926042
10.75 10.76 0.92624
10.76 10.77 0.926438
10.77 10.78 0.926634
10.78 10.79 0.926831
10.79 10.8 0.927026
10.8 10.81 0.927221
10.81 10.82 0.927415
10.82 10.83 0.927609
10.83 10.84 0.927802
10.84 10.85 0.927994
10.85 10.86 0.928185
10.86 10.87 0.928376
10.87 10.88 0.928566
10.88 10.89 0.928756
10.89 10.9 0.928945
10.9 10.91 0.929133
