#XLO XHI SOURCE
2.86 2.87 0.844922
2.87 2.88 0.846337
2.88 2.89 0.847735
2.89 2.9 0.849117
2.9 2.91 0.850483
2.91 2.92 0.851832
2.92 2.93 0.853166
2.93 2.94 0.854484
2.94 2.95 0.855787
2.95 2.96 0.857074
2.96 2.97 0.858347
2.97 2.98 0.859604
2.98 2.99 0.860847
2.99 3 0.862076
3 3.01 0.86329
3.01 3.02 0.864491
3.02 3.03 0.865678
3.03 3.04 0.866851
3.04 3.05 0.86801
3.05 3.06 0.869157
3.06 3.07 0.87029
3.07 3.08 0.871411
3.08 3.09 0.872519
3.09 3.1 0.873614
3.1 3.11 0.874697
3.11 3.12 0.875768
3.12 3.13 0.876826
3.13 3.14 0.877873
3.14 3.15 0.878908
3.15 3.16 0.879932
3.16 3.17 0.880944
3.17 3.18 0.881945
3.18 3.19 0.882935
3.19 3.2 0.883914
3.2 3.21 0.884882
3.21 3.22 0.88331
3.22 3.23 0.884278
3.23 3.24 0.885235
3.24 3.25 0.886182
3.25 3.26 0.887118
3.26 3.27 0.888044
3.27 3.28 0.88896
3.28 3.29 0.889866
3.29 3.3 0.890763
3.3 3.31 0.89165
3.31 3.32 0.892527
3.32 3.33 0.893395
3.33 3.34 0.894254
3.34 3.35 0.895103
3.35 3.36 0.895943
3.36 3.37 0.896775
3.37 3.38 0.897598
3.38 3.39 0.898412
3.39 3.4 0.899217
3.4 3.41 0.900014
3.41 3.42 0.900802
3.42 3.43 0.901583
3.43 3.44 0.902355
3.44 3.45 0.903119
3.45 3.46 0.903875
3.46 3.47 0.904623
3.47 3.48 0.905364
3.48 3.49 0.906097
3.49 3.5 0.906822
3.5 3.51 0.90754
3.51 3.52 0.908251
3.52 3.53 0.908954
3.53 3.54 0.90965
3.54 3.55 0.910339
3.55 3.56 0.911021
3.56 3.57 0.911696
3.57 3.58 0.912364
3.58 3.59 0.913026
3.59 3.6 0.913681
3.6 3.61 0.914329
3.61 3.62 0.914971
3.62 3.63 0.915606
3.63 3.64 0.916235
3.64 3.65 0.916858
3.65 3.66 0.917474
3.66 3.67 0.918085
3.67 3.68 0.918689
3.68 3.69 0.919288
3.69 3.7 0.91988
3.7 3.71 0.920467
3.71 3.72 0.921048
3.72 3.73 0.921623
3.73 3.74 0.922193
3.74 3.75 0.922757
3.75 3.76 0.923316
3.76 3.77 0.923869
3.77 3.78 0.924417
3.78 3.79 0.924959
3.79 3.8 0.925497
3.8 3.81 0.926029
3.81 3.82 0.926556
3.82 3.83 0.927078
3.83 3.84 0.927595
3.84 3.85 0.928107
3.85 3.86 0.928615
3.86 3.87 0.929117
3.87 3.88 0.929615
3.88 3.89 0.930108
3.89 3.9 0.930596
3.9 3.91 0.93108
3.91 3.92 0.93156
3.92 3.93 0.932034
3.93 3.94 0.932505
3.94 3.95 0.932971
3.95 3.96 0.933432
3.96 3.97 0.93389
3.97 3.98 0.934343
3.98 3.99 0.934792
3.99 4 0.935237
4 4.01 0.935678
4.01 4.02 0.936114
4.02 4.03 0.936547
4.03 4.04 0.936728
4.04 4.05 0.93618
4.05 4.06 0.936631
4.06 4.07 0.937077
4.07 4.08 0.93752
4.08 4.09 0.937958
4.09 4.1 0.938392
4.1 4.11 0.938822
4.11 4.12 0.939248
4.12 4.13 0.93967
4.13 4.14 0.940088
4.14 4.15 0.940503
4.15 4.16 0.940913
4.16 4.17 0.94132
4.17 4.18 0.941723
4.18 4.19 0.942123
4.19 4.2 0.942519
4.2 4.21 0.942911
4.21 4.22 0.943299
4.22 4.23 0.943685
4.23 4.24 0.944067
4.24 4.25 0.944445
4.25 4.26 0.94482
4.26 4.27 0.945191
4.27 4.28 0.94556
4.28 4.29 0.945924
4.29 4.3 0.946286
4.3 4.31 0.946645
4.31 4.32 0.947
4.32 4.33 0.947352
4.33 4.34 0.947701
4.34 4.35 0.948047
4.35 4.36 0.94839
4.36 4.37 0.94873
4.37 4.38 0.949067
4.38 4.39 0.949401
4.39 4.4 0.949732
4.4 4.41 0.95006
4.41 4.42 0.950386
4.42 4.43 0.950708
4.43 4.44 0.951028
4.44 4.45 0.951345
4.45 4.46 0.951659
4.46 4.47 0.951971
4.47 4.48 0.95228
4.48 4.49 0.952586
4.49 4.5 0.95289
4.5 4.51 0.953191
4.51 4.52 0.953489
4.52 4.53 0.953785
4.53 4.54 0.954079
4.54 4.55 0.95437
4.55 4.56 0.954658
4.56 4.57 0.954944
4.57 4.58 0.955228
4.58 4.59 0.955509
4.59 4.6 0.955788
4.6 4.61 0.956065
4.61 4.62 0.956339
4.62 4.63 0.956611
4.63 4.64 0.956881
4.64 4.65 0.957148
4.65 4.66 0.957413
4.66 4.67 0.957677
4.67 4.68 0.957937
4.68 4.69 0.958196
4.69 4.7 0.958453
4.7 4.71 0.958707
4.71 4.72 0.95896
4.72 4.73 0.95921
4.73 4.74 0.959459
4.74 4.75 0.959705
4.75 4.76 0.959949
4.76 4.77 0.960192
4.77 4.78 0.960432
4.78 4.79 0.96067
4.79 4.8 0.960907
4.8 4.81 0.961142
4.81 4.82 0.961374
4.82 4.83 0.961605
4.83 4.84 0.961834
4.84 4.85 0.962061
4.85 4.86 0.962287
4.86 4.87 0.96251
4.87 4.88 0.962732
4.88 4.89 0.962952
4.89 4.9 0.963171
4.9 4.91 0.963387
4.91 4.92 0.963602
4.92 4.93 0.963815
4.93 4.94 0.964027
4.94 4.95 0.964237
4.95 4.96 0.964445
4.96 4.97 0.964651
4.97 4.98 0.964856
4.98 4.99 0.96506
4.99 5 0.965262
5 5.01 0.965462
5.01 5.02 0.965661
5.02 5.03 0.965858
5.03 5.04 0.966053
5.04 5.05 0.966247
5.05 5.06 0.96644
5.06 5.07 0.966631
5.07 5.08 0.966821
5.08 5.09 0.967009
5.09 5.1 0.967196
5.1 5.11 0.967382
5.11 5.12 0.967566
5.12 5.13 0.967748
5.13 5.14 0.967929
5.14 5.15 0.968109
5.15 5.16 0.968288
5.16 5.17 0.968465
5.17 5.18 0.968641
5.18 5.19 0.968815
5.19 5.2 0.968988
5.2 5.21 0.96916
5.21 5.22 0.969331
5.22 5.23 0.9695
5.23 5.24 0.969668
5.24 5.25 0.969835
5.25 5.26 0.970001
5.26 5.27 0.970165
5.27 5.28 0.970328
5.28 5.29 0.970491
5.29 5.3 0.970651
5.3 5.31 0.970811
5.31 5.32 0.970969
5.32 5.33 0.971126
5.33 5.34 0.971283
5.34 5.35 0.971438
5.35 5.36 0.971591
5.36 5.37 0.971744
5.37 5.38 0.971896
5.38 5.39 0.972046
5.39 5.4 0.972196
5.4 5.41 0.972344
5.41 5.42 0.972492
5.42 5.43 0.972638
5.43 5.44 0.972783
5.44 5.45 0.972927
5.45 5.46 0.97307
5.46 5.47 0.973212
5.47 5.48 0.973354
5.48 5.49 0.973494
5.49 5.5 0.973633
5.5 5.51 0.973771
5.51 5.52 0.973908
5.52 5.53 0.974044
5.53 5.54 0.974179
5.54 5.55 0.974314
5.55 5.56 0.974447
5.56 5.57 0.974579
5.57 5.58 0.974711
5.58 5.59 0.974841
5.59 5.6 0.974971
5.6 5.61 0.9751
5.61 5.62 0.975228
5.62 5.63 0.975354
5.63 5.64 0.975481
5.64 5.65 0.975606
5.65 5.66 0.97573
5.66 5.67 0.975854
5.67 5.68 0.975976
5.68 5.69 0.976098
5.69 5.7 0.976219
5.7 5.71 0.976339
5.71 5.72 0.976458
5.72 5.73 0.976577
5.73 5.74 0.976694
5.74 5.75 0.976811
5.75 5.76 0.976927
5.76 5.77 0.977043
5.77 5.78 0.977157
5.78 5.79 0.977271
5.79 5.8 0.977384
5.8 5.81 0.977496
5.81 5.82 0.977607
5.82 5.83 0.977718
5.83 5.84 0.977828
5.84 5.85 0.977937
5.85 5.86 0.978046
5.86 5.87 0.978154
5.87 5.88 0.978261
5.88 5.89 0.978367
5.89 5.9 0.978473
5.9 5.91 0.978578
5.91 5.92 0.978682
5.92 5.93 0.978786
5.93 5.94 0.978888
5.94 5.95 0.97899
5.95 5.96 0.979092
5.96 5.97 0.979193
5.97 5.98 0.979293
5.98 5.99 0.979393
5.99 6 0.979492
6 6.01 0.97959
6.01 6.02 0.979687
6.02 6.03 0.979784
6.03 6.04 0.979881
6.04 6.05 0.979977
6.05 6.06 0.980072
6.06 6.07 0.980166
6.07 6.08 0.98026
6.08 6.09 0.980353
6.09 6.1 0.980446
6.1 6.11 0.980538
6.11 6.12 0.98063
6.12 6.13 0.98072
6.13 6.14 0.980811
6.14 6.15 0.980901
6.15 6.16 0.98099
6.16 6.17 0.981078
6.17 6.18 0.981166
6.18 6.19 0.981254
6.19 6.2 0.981341
6.2 6.21 0.981427
6.21 6.22 0.981513
6.22 6.23 0.981598
6.23 6.24 0.981683
6.24 6.25 0.981767
6.25 6.26 0.981851
6.26 6.27 0.981934
6.27 6.28 0.982017
6.28 6.29 0.982099
6.29 6.3 0.982181
6.3 6.31 0.982262
6.31 6.32 0.982343
6.32 6.33 0.982423
6.33 6.34 0.982502
6.34 6.35 0.982581
6.35 6.36 0.98266
6.36 6.37 0.982738
6.37 6.38 0.982816
6.38 6.39 0.982893
6.39 6.4 0.98297
6.4 6.41 0.983046
6.41 6.42 0.983122
6.42 6.43 0.983197
6.43 6.44 0.983272
6.44 6.45 0.983347
6.45 6.46 0.98342
6.46 6.47 0.983494
6.47 6.48 0.983567
6.48 6.49 0.98364
6.49 6.5 0.983712
6.5 6.51 0.983784
6.51 6.52 0.983855
6.52 6.53 0.983926
6.53 6.54 0.983997
6.54 6.55 0.984067
6.55 6.56 0.984136
6.56 6.57 0.984205
6.57 6.58 0.984274
6.58 6.59 0.984343
6.59 6.6 0.984411
6.6 6.61 0.984478
6.61 6.62 0.984545
6.62 6.63 0.984612
6.63 6.64 0.984679
6.64 6.65 0.984745
6.65 6.66 0.98481
6.66 6.67 0.984875
6.67 6.68 0.98494
6.68 6.69 0.985005
6.69 6.7 0.985069
6.7 6.71 0.985132
6.71 6.72 0.985196
6.72 6.73 0.985259
6.73 6.74 0.985321
6.74 6.75 0.985384
6.75 6.76 0.985446
6.76 6.77 0.985507
6.77 6.78 0.985568
6.78 6.79 0.985629
6.79 6.8 0.985689
6.8 6.81 0.985749
6.81 6.82 0.985809
6.82 6.83 0.985869
6.83 6.84 0.985928
6.84 6.85 0.985987
6.85 6.86 0.986045
6.86 6.87 0.986103
6.87 6.88 0.986161
6.88 6.89 0.986218
6.89 6.9 0.986275
6.9 6.91 0.986332
6.91 6.92 0.986388
6.92 6.93 0.986444
6.93 6.94 0.9865
6.94 6.95 0.986556
6.95 6.96 0.986611
6.96 6.97 0.986666
6.97 6.98 0.98672
6.98 6.99 0.986775
6.99 7 0.986828
7 7.01 0.986882
7.01 7.02 0.986935
7.02 7.03 0.986988
7.03 7.04 0.987041
7.04 7.05 0.987094
7.05 7.06 0.987146
7.06 7.07 0.987198
7.07 7.08 0.987249
7.08 7.09 0.987301
7.09 7.1 0.987352
7.1 7.11 0.987402
7.11 7.12 0.977784
7.12 7.13 0.976797
7.13 7.14 0.976885
7.14 7.15 0.976972
7.15 7.16 0.977059
7.16 7.17 0.977146
7.17 7.18 0.977232
7.18 7.19 0.977318
7.19 7.2 0.977403
7.2 7.21 0.977488
7.21 7.22 0.977572
7.22 7.23 0.977656
7.23 7.24 0.97774
7.24 7.25 0.977823
7.25 7.26 0.977905
7.26 7.27 0.977988
7.27 7.28 0.978069
7.28 7.29 0.978151
7.29 7.3 0.978232
7.3 7.31 0.978312
7.31 7.32 0.978392
7.32 7.33 0.978472
7.33 7.34 0.978552
7.34 7.35 0.97863
7.35 7.36 0.978709
7.36 7.37 0.978787
7.37 7.38 0.978865
7.38 7.39 0.978942
7.39 7.4 0.979019
7.4 7.41 0.979095
7.41 7.42 0.979172
7.42 7.43 0.979247
7.43 7.44 0.979323
7.44 7.45 0.979398
7.45 7.46 0.979473
7.46 7.47 0.979547
7.47 7.48 0.979621
7.48 7.49 0.979694
7.49 7.5 0.979767
7.5 7.51 0.97984
7.51 7.52 0.979913
7.52 7.53 0.979985
7.53 7.54 0.980056
7.54 7.55 0.980128
7.55 7.56 0.980199
7.56 7.57 0.980269
7.57 7.58 0.98034
7.58 7.59 0.98041
7.59 7.6 0.980479
7.6 7.61 0.980548
7.61 7.62 0.980617
7.62 7.63 0.980686
7.63 7.64 0.980754
7.64 7.65 0.980822
7.65 7.66 0.98089
7.66 7.67 0.980957
7.67 7.68 0.981024
7.68 7.69 0.98109
7.69 7.7 0.981157
7.7 7.71 0.981223
7.71 7.72 0.981288
7.72 7.73 0.981354
7.73 7.74 0.981419
7.74 7.75 0.981483
7.75 7.76 0.981548
7.76 7.77 0.981612
7.77 7.78 0.981676
7.78 7.79 0.981739
7.79 7.8 0.981802
7.8 7.81 0.981865
7.81 7.82 0.981927
7.82 7.83 0.98199
7.83 7.84 0.982052
7.84 7.85 0.982113
7.85 7.86 0.982175
7.86 7.87 0.982236
7.87 7.88 0.982296
7.88 7.89 0.982357
7.89 7.9 0.982417
7.9 7.91 0.982477
7.91 7.92 0.982537
7.92 7.93 0.982596
7.93 7.94 0.982655
7.94 7.95 0.982714
7.95 7.96 0.982772
7.96 7.97 0.982831
7.97 7.98 0.982889
7.98 7.99 0.982946
7.99 8 0.983004
8 8.01 0.983061
8.01 8.02 0.983118
8.02 8.03 0.983174
8.03 8.04 0.983231
8.04 8.05 0.983287
8.05 8.06 0.983343
8.06 8.07 0.983398
8.07 8.08 0.983453
8.08 8.09 0.983509
8.09 8.1 0.983563
8.1 8.11 0.983618
8.11 8.12 0.983672
8.12 8.13 0.983726
8.13 8.14 0.98378
8.14 8.15 0.983834
8.15 8.16 0.983887
8.16 8.17 0.98394
8.17 8.18 0.983993
8.18 8.19 0.984045
8.19 8.2 0.984098
8.2 8.21 0.98415
8.21 8.22 0.984202
8.22 8.23 0.984253
8.23 8.24 0.984305
8.24 8.25 0.984356
8.25 8.26 0.984407
8.26 8.27 0.984458
8.27 8.28 0.984508
8.28 8.29 0.984558
8.29 8.3 0.984608
8.3 8.31 0.984658
8.31 8.32 0.984708
8.32 8.33 0.984757
8.33 8.34 0.984428
8.34 8.35 0.984438
8.35 8.36 0.984489
8.36 8.37 0.98454
8.37 8.38 0.98459
8.38 8.39 0.984641
8.39 8.4 0.984691
8.4 8.41 0.984741
8.41 8.42 0.984791
8.42 8.43 0.98484
8.43 8.44 0.98489
8.44 8.45 0.984939
8.45 8.46 0.984987
8.46 8.47 0.985036
8.47 8.48 0.985085
8.48 8.49 0.985133
8.49 8.5 0.985181
8.5 8.51 0.985229
8.51 8.52 0.985276
8.52 8.53 0.985324
8.53 8.54 0.985371
8.54 8.55 0.985418
8.55 8.56 0.985464
8.56 8.57 0.985511
8.57 8.58 0.985557
8.58 8.59 0.985603
8.59 8.6 0.985649
8.6 8.61 0.985695
8.61 8.62 0.985741
8.62 8.63 0.985786
8.63 8.64 0.985831
8.64 8.65 0.985876
8.65 8.66 0.985921
8.66 8.67 0.985965
8.67 8.68 0.986009
8.68 8.69 0.986054
8.69 8.7 0.986098
8.7 8.71 0.986141
8.71 8.72 0.986185
8.72 8.73 0.986228
8.73 8.74 0.986271
8.74 8.75 0.986314
8.75 8.76 0.986357
8.76 8.77 0.9864
8.77 8.78 0.986442
8.78 8.79 0.986485
8.79 8.8 0.986527
8.8 8.81 0.986569
8.81 8.82 0.98661
8.82 8.83 0.986652
8.83 8.84 0.986693
8.84 8.85 0.986734
8.85 8.86 0.986775
8.86 8.87 0.986816
8.87 8.88 0.986857
8.88 8.89 0.986897
8.89 8.9 0.986938
8.9 8.91 0.986978
8.91 8.92 0.987018
8.92 8.93 0.987058
8.93 8.94 0.987097
8.94 8.95 0.987137
8.95 8.96 0.987176
8.96 8.97 0.987215
8.97 8.98 0.987254
8.98 8.99 0.987293
8.99 9 0.987332
9 9.01 0.98737
9.01 9.02 0.987408
9.02 9.03 0.987447
9.03 9.04 0.987485
9.04 9.05 0.987522
9.05 9.06 0.98756
9.06 9.07 0.987598
9.07 9.08 0.987635
9.08 9.09 0.987672
9.09 9.1 0.987709
9.1 9.11 0.987746
9.11 9.12 0.987783
9.12 9.13 0.987819
9.13 9.14 0.987856
9.14 9.15 0.987892
9.15 9.16 0.987928
9.16 9.17 0.987964
9.17 9.18 0.988
9.18 9.19 0.988036
9.19 9.2 0.988072
9.2 9.21 0.988107
9.21 9.22 0.988142
9.22 9.23 0.988177
9.23 9.24 0.988212
9.24 9.25 0.988247
9.25 9.26 0.988282
9.26 9.27 0.988316
9.27 9.28 0.988351
9.28 9.29 0.988385
9.29 9.3 0.988419
9.3 9.31 0.988453
9.31 9.32 0.988487
9.32 9.33 0.988521
9.33 9.34 0.988554
9.34 9.35 0.988588
9.35 9.36 0.988621
9.36 9.37 0.988654
9.37 9.38 0.988687
9.38 9.39 0.98872
9.39 9.4 0.988753
9.4 9.41 0.988786
9.41 9.42 0.988818
9.42 9.43 0.98885
9.43 9.44 0.988883
9.44 9.45 0.988915
9.45 9.46 0.988947
9.46 9.47 0.988979
9.47 9.48 0.98901
9.48 9.49 0.989042
9.49 9.5 0.989074
9.5 9.51 0.989105
9.51 9.52 0.989136
9.52 9.53 0.989167
9.53 9.54 0.989198
9.54 9.55 0.989229
9.55 9.56 0.98926
9.56 9.57 0.98929
9.57 9.58 0.989321
9.58 9.59 0.989351
9.59 9.6 0.989382
9.6 9.61 0.989412
9.61 9.62 0.989442
9.62 9.63 0.989472
9.63 9.64 0.989501
9.64 9.65 0.989531
9.65 9.66 0.989561
9.66 9.67 0.98959
9.67 9.68 0.98962
9.68 9.69 0.989649
9.69 9.7 0.989678
9.7 9.71 0.989707
9.71 9.72 0.989736
9.72 9.73 0.989764
9.73 9.74 0.989793
9.74 9.75 0.989822
9.75 9.76 0.98985
9.76 9.77 0.989878
9.77 9.78 0.989907
9.78 9.79 0.989935
9.79 9.8 0.989963
9.8 9.81 0.98999
9.81 9.82 0.990018
9.82 9.83 0.990046
9.83 9.84 0.990073
9.84 9.85 0.990101
9.85 9.86 0.990128
9.86 9.87 0.990156
9.87 9.88 0.990183
9.88 9.89 0.99021
9.89 9.9 0.990237
9.9 9.91 0.990263
9.91 9.92 0.99029
9.92 9.93 0.990317
9.93 9.94 0.990343
9.94 9.95 0.99037
9.95 9.96 0.990396
9.96 9.97 0.990422
9.97 9.98 0.990448
9.98 9.99 0.990474
9.99 10 0.9905
10 10.01 0.990527
10.01 10.02 0.990556
10.02 10.03 0.990584
10.03 10.04 0.990612
10.04 10.05 0.99064
10.05 10.06 0.990667
10.06 10.07 0.990695
10.07 10.08 0.990723
10.08 10.09 0.99075
10.09 10.1 0.990777
10.1 10.11 0.990805
10.11 10.12 0.990832
10.12 10.13 0.990859
10.13 10.14 0.990886
10.14 10.15 0.990912
10.15 10.16 0.990939
10.16 10.17 0.990966
10.17 10.18 0.990992
10.18 10.19 0.991019
10.19 10.2 0.991045
10.2 10.21 0.991071
10.21 10.22 0.991097
10.22 10.23 0.991123
10.23 10.24 0.991149
10.24 10.25 0.991175
10.25 10.26 0.9912
10.26 10.27 0.991226
10.27 10.28 0.991252
10.28 10.29 0.991277
10.29 10.3 0.991302
10.3 10.31 0.991327
10.31 10.32 0.991352
10.32 10.33 0.991377
10.33 10.34 0.991402
10.34 10.35 0.991427
10.35 10.36 0.991452
10.36 10.37 0.991476
10.37 10.38 0.991501
10.38 10.39 0.991525
10.39 10.4 0.99155
10.4 10.41 0.991574
10.41 10.42 0.991598
10.42 10.43 0.991622
10.43 10.44 0.991646
10.44 10.45 0.99167
10.45 10.46 0.991694
10.46 10.47 0.991717
10.47 10.48 0.991741
10.48 10.49 0.991765
10.49 10.5 0.991788
10.5 10.51 0.991811
10.51 10.52 0.991835
10.52 10.53 0.991858
10.53 10.54 0.991881
10.54 10.55 0.991904
10.55 10.56 0.991927
10.56 10.57 0.99195
10.57 10.58 0.991972
10.58 10.59 0.991995
10.59 10.6 0.992017
10.6 10.61 0.99204
10.61 10.62 0.992062
10.62 10.63 0.992085
10.63 10.64 0.992107
10.64 10.65 0.992129
10.65 10.66 0.992151
10.66 10.67 0.992173
10.67 10.68 0.992195
10.68 10.69 0.992217
10.69 10.7 0.992238
10.7 10.71 0.99226
10.71 10.72 0.992282
10.72 10.73 0.992303
10.73 10.74 0.992324
10.74 10.75 0.992346
10.75 10.76 0.992367
10.76 10.77 0.992388
10.77 10.78 0.992409
10.78 10.79 0.99243
10.79 10.8 0.992451
10.8 10.81 0.992472
10.81 10.82 0.992493
10.82 10.83 0.992514
10.83 10.84 0.992534
10.84 10.85 0.992555
10.85 10.86 0.992575
10.86 10.87 0.992596
10.87 10.88 0.992616
10.88 10.89 0.992636
10.89 10.9 0.992656
10.9 10.91 0.992677
10.91 10.92 0.992697
10.92 10.93 0.992717
10.93 10.94 0.992736
10.94 10.95 0.992756
10.95 10.96 0.992776
10.96 10.97 0.992796
10.97 10.98 0.992815
10.98 10.99 0.992835
10.99 11 0.992854
